dateloc	Year_LBAMIP	DoY_LBAMIP	Hour_LBAMIP	Tair_LBAMIP	Qair_LBAMIP	Wind_LBAMIP	Rainf_LBAMIP	PSurf_LBAMIP	SWdown_LBAMIP	LWdown_LBAMIP	CO2air_LBAMIP	GF_Tair_LBAMIP	GF_Qair_LBAMIP	GF_Wind_LBAMIP	GF_Rainf_LBAMIP	GF_PSurf_LBAMIP	GF_SWdown_LBAMIP	GF_LWdown_LBAMIP	GF_CO2air_LBAMIP	ta	taed	wd	wded	pressed	press	rg	rr	par	rpar	Rn	FG	wsed	ws	H	Hraw	LE	Leraw	Fc	Fcraw	co2	sco2	NEE	NEEf	mrs	ust	rh	prec	h2o	Fh2o	U	Ued	V	Ved	ee	ees	dpt	tsavg	eqtemp	abshu	slopee	radtop	rgs	rgsout	rgl	rglout	stdW	ang	Tau	zl	tprof1	tprof2	tprof3	tprof4	tprof5	tprof6	tprof7	tprof8	tprof9	tprof10	avgprofT	msoil1	msoil2	msoil3	msoil4	msoil5	msoil6	msoil7	msoil8	msoil9	msoil10	totalteta	pco2_1	pco2_2	pco2_3	pco2_4	pco2_5	pco2_6	pco2_7	pco2_8	pco2_9	pco2_10	avgsto	h2o_1	h2o_2	h2o_3	h2o_4	h2o_5	h2o_6	h2o_7	h2o_8	h2o_9	h2o_10	avgprofW	Wind1	Wind2	Wind3	Wind4	Wind5	Wavg	tsoil1	tsoil2	tsoil3	tsoil4	tsoil5	So	Re_5day	Re_5day_ust	Re_5day_sco2	Re_5day_sco2_ust	Re_5day_ust_min	Re_5day_ust_max	Re_5day_sco2_ust_min	Re_5day_sco2_ust_max	Re_fourier_model	Re_fourier_ust_model	Re_fourier_sco2_model	Re_fourier_sco2_ust_model	Re_fourier_ust_min_model	Re_fourier_ust_max_model	Re_fourier_sco2_ust_min_model	Re_fourier_sco2_ust_max_model	NEE_night	Fc_night	NEE_night_ust	Fc_night_ust	Re_5day_ust_Sco2_LUT	Re_5day_ust_Sco2_IwataLIN	Re_5day_ust_Sco2_IwataLN	Re_5day_ust_Sco2_IwataPOL	Re_5day_ust_Sco2_EC	Re_5day_ust_Sco2_DIEL	NEEnogap_5day_ust_Sco2_LUT	NEEnogap_5day_ust_Sco2_IwataLIN	NEEnogap_5day_ust_Sco2_IwataLN	NEEnogap_5day_ust_Sco2_IwataPOL	NEEnogap_5day_ust_Sco2_EC	NEEnogap_5day_ust_Sco2_DIEL	GEP_5day_sco2_ust	GEP_5day_sco2_ust_max	GEP_5day_sco2_ust_min	GEP_5day_ust	GEP_5day_ust_max	GEP_5day_ust_min	GEP_5day_sco2	GEP_5day	GEP_5day_sco2_ust_hyperbola	GEP_5day_sco2_ust_hyperbola	GEP_5day_ust_hyperbola	GEP_5day_sco2_hyperbola	GEP_5day_hyperbola	NEE_spike5_free	NEEnogap_5day_sco2_ust	NEEnogap_5day_ust	NEEnogap_5day_sco2	NEEnogap_5day	Sco2_LUT	Sco2_IwataLIN	Sco2_IwataLN	Sco2_IwataPOL	Sco2_EC	Sco2_DIEL	Fc_spike7_free	Sco2	GEP_5day_ust_Sco2_LUT	GEP_5day_ust_Sco2_IwataLIN	GEP_5day_ust_Sco2_IwataLN	GEP_5day_ust_Sco2_IwataPOL	GEP_5day_ust_Sco2_EC	GEP_5day_ust_Sco2_DIEL	GEP_5day_ust_Sco2_UST	GEP_5day_ust_Sco2_REG	GEP_model	GEPmodel_ust_max	GEPmodel_ust_min	Re_model	Remodel_ust_max	Remodel_ust_min	Sco2_model	NEE_model_ust_max	NEE_model_ust_min	NEE_model	par_fill	Pc	Pc_GEPfill	Pc_AM	Pc_PM	Pcatmed.VPD	PcatlowVPD	PcathighVPDvalues	VPD
NA	YYYY	JD	HR	degK	kg kg-1	m s-1	kg m-2 s-1	Pa	W m-2	W m-2	Logical	Logical	Logical	Logical	Logical	Logical	Logical	Logical	Logical	oC	oC	degrees	degrees	KPa 	KPa	W m-2	W m-2	umol photons m-2 s-1	umol photons m-2 s-1 	W m-2	W m-2	m s-1	m s-1 	W m-2	W m-2	W m-2 	W m-2	umol CO2 m-2 s-1	umol CO2 m-2 s-1	ppm	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1 	umol CO2 m-2 s-1	m s-1	%	mm	mmol/mol 	mmols m-2 s-1	m s-1 	m s-1	m s-1	m s-1	KPa	KPa	oC	oC	oC	g m-3 	KPa oC -1 	W m -2	W m -2	W m -2	W m -2	W m -2	m s-1	degrees	Kg m-2 s-1	NA	oC	oC	oC	oC	oC 	oC	oC	oC	oC	oC	oC 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3 	m3 m-3	ppm 	ppm 	ppm 	ppm 	ppm 	ppm 	ppm 	ppm 	ppm 	ppm 	ppm 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol 	mmol/mol	m s-1	m s-1	m s-1	m s-1	m s-1	m s-1	oC 	oC 	oC 	oC 	oC 	W m-2	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	umol CO2 m-2 s-1	kPa
   7.3045500000000000e+05	   1.9990000000000000e+03	   3.3500000000000000e+02	   0.0000000000000000e+00	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	   4.3163440715806138e+02	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -2.8872204398253914e-01	   6.2733866437742314e-02	  -1.4444363046713468e-01	   1.7426970194044361e-01	  -9.9990000000000000e+03	  -1.1932944448607774e-01	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -5.1217186667796566e-01	  -1.8438301716344171e-01	  -5.8631704954329689e-01	  -2.5612011302328502e-01	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	   2.3129646346357420e-17	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	
   7.3048600000000000e+05	   2.0000000000000000e+03	   1.0000000000000000e+00	   0.0000000000000000e+00	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	   4.3163440715806138e+02	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -2.8872204398253914e-01	   6.2733866437742314e-02	  -1.4444363046713468e-01	   1.7426970194044361e-01	  -9.9990000000000000e+03	  -1.1932944448607774e-01	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -5.1217186667796566e-01	  -1.8438301716344171e-01	  -5.8631704954329689e-01	  -2.5612011302328502e-01	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	   2.3129646346357420e-17	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	
   7.3051700000000000e+05	   2.0000000000000000e+03	   3.2000000000000000e+01	   0.0000000000000000e+00	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	   4.4003260497302495e+02	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -1.1973545114847901e+00	  -9.2369802403003554e-01	  -1.1102323924184048e+00	  -8.9293328987848775e-01	  -9.9990000000000000e+03	  -1.1404370683681009e+00	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -1.6185935732990420e+00	  -7.8826551557061708e-01	  -1.8236364058319559e+00	  -1.3763964036187522e+00	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	   1.6031237640061533e-17	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	  -9.9990000000000000e+03	
